기준_년월_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수
201810,1719,효령로34길,CS300005,정육점,3
201810,1719,효령로34길,CS300004,휴대폰,1
201810,1719,효령로34길,CS300002,편의점,1
201810,1719,효령로34길,CS300001,슈퍼마켓,3
201810,1719,효령로34길,CS200021,자동차수리,1
201810,1719,효령로34길,CS200020,세탁소,3
201810,1719,효령로34길,CS200018,피부관리실,5
201810,1719,효령로34길,CS200017,네일숍,1
201810,1719,효령로34길,CS200016,미용실,7
201810,1719,효령로34길,CS200013,골프연습장,3
201810,1719,효령로34길,CS200009,인테리어,5
201810,1719,효령로34길,CS200008,부동산중개업,16
201810,1719,효령로34길,CS200007,보육시설,5
201810,1719,효령로34길,CS200006,일반의원,2
201810,1719,효령로34길,CS200005,한의원,1
201810,1719,효령로34길,CS200004,치과의원,1
201810,1719,효령로34길,CS200003,예체능학원,14
201810,1719,효령로34길,CS200002,외국어학원,2
201810,1719,효령로34길,CS200001,입시보습학원,2
201810,1719,효령로34길,CS100010,호프간이주점,3
201810,1719,효령로34길,CS100009,커피음료,4
201810,1719,효령로34길,CS100008,제과점,1
201810,1719,효령로34길,CS100007,치킨집,0
201810,1719,효령로34길,CS100006,패스트푸드점,0
201810,1719,효령로34길,CS100005,분식집,3
201810,1719,효령로34길,CS100004,양식집,2
201810,1719,효령로34길,CS100003,일식집,2
201810,1719,효령로34길,CS100002,중국집,1
201810,1719,효령로34길,CS100001,한식음식점,1
201810,1718,효령로29길,CS300011,화장품,5
201810,1718,효령로29길,CS300010,문구점,2
201810,1718,효령로29길,CS300008,패션잡화,2
201810,1718,효령로29길,CS300007,의류점,2
201810,1718,효령로29길,CS300005,정육점,4
201810,1718,효령로29길,CS300003,컴퓨터판매수리,2
201810,1718,효령로29길,CS300002,편의점,0
201810,1718,효령로29길,CS200020,세탁소,2
201810,1718,효령로29길,CS200018,피부관리실,3
201810,1718,효령로29길,CS200017,네일숍,1
201810,1718,효령로29길,CS200016,미용실,9
201810,1718,효령로29길,CS200010,노래방,1
201810,1718,효령로29길,CS200009,인테리어,2
201810,1718,효령로29길,CS200008,부동산중개업,10
201810,1718,효령로29길,CS200007,보육시설,1
201810,1718,효령로29길,CS200003,예체능학원,3
201810,1718,효령로29길,CS200002,외국어학원,1
201810,1718,효령로29길,CS200001,입시보습학원,1
201810,1718,효령로29길,CS100010,호프간이주점,2
201810,1718,효령로29길,CS100009,커피음료,6
201810,1718,효령로29길,CS100008,제과점,1
201810,1718,효령로29길,CS100007,치킨집,0
201810,1718,효령로29길,CS100006,패스트푸드점,1
201810,1718,효령로29길,CS100005,분식집,1
201810,1718,효령로29길,CS100004,양식집,0
201810,1718,효령로29길,CS100003,일식집,2
201810,1717,회나무로44길,CS300011,화장품,0
201810,1717,회나무로44길,CS300008,패션잡화,22
201810,1717,회나무로44길,CS300007,의류점,16
201810,1717,회나무로44길,CS300004,휴대폰,1
201810,1717,회나무로44길,CS300002,편의점,1
201810,1717,회나무로44길,CS300001,슈퍼마켓,2
201810,1717,회나무로44길,CS200020,세탁소,1
201810,1717,회나무로44길,CS200019,여관업,1
201810,1717,회나무로44길,CS200018,피부관리실,1
201810,1717,회나무로44길,CS200017,네일숍,1
201810,1717,회나무로44길,CS200016,미용실,2
201810,1717,회나무로44길,CS200009,인테리어,3
201810,1717,회나무로44길,CS200008,부동산중개업,7
201810,1717,회나무로44길,CS200003,예체능학원,2
201810,1717,회나무로44길,CS100010,호프간이주점,14
201810,1717,회나무로44길,CS100009,커피음료,7
201810,1717,회나무로44길,CS100008,제과점,3
201810,1717,회나무로44길,CS100007,치킨집,1
201810,1717,회나무로44길,CS100006,패스트푸드점,1
201810,1717,회나무로44길,CS100004,양식집,36
201810,1717,회나무로44길,CS100003,일식집,3
201810,1717,회나무로44길,CS100002,중국집,2
201810,1717,회나무로44길,CS100001,한식음식점,5
201810,1716,회나무로13나길,CS300008,패션잡화,3
201810,1716,회나무로13나길,CS300007,의류점,7
201810,1716,회나무로13나길,CS300002,편의점,1
201810,1716,회나무로13나길,CS300001,슈퍼마켓,1
201810,1716,회나무로13나길,CS200016,미용실,2
201810,1716,회나무로13나길,CS200009,인테리어,7
201810,1716,회나무로13나길,CS200008,부동산중개업,4
201810,1716,회나무로13나길,CS100010,호프간이주점,2
201810,1716,회나무로13나길,CS100009,커피음료,5
201810,1716,회나무로13나길,CS100008,제과점,2
201810,1716,회나무로13나길,CS100006,패스트푸드점,1
201810,1716,회나무로13나길,CS100004,양식집,11
201810,1716,회나무로13나길,CS100003,일식집,1
201810,1716,회나무로13나길,CS100001,한식음식점,1
201810,1715,회나무로13길,CS300011,화장품,4
201810,1715,회나무로13길,CS300010,문구점,1
201810,1715,회나무로13길,CS300009,약국,1
201810,1715,회나무로13길,CS300008,패션잡화,4
201810,1715,회나무로13길,CS300007,의류점,8
201810,1715,회나무로13길,CS300006,과일채소,1
201810,1715,회나무로13길,CS300002,편의점,2
201810,1715,회나무로13길,CS300001,슈퍼마켓,1
201810,1715,회나무로13길,CS200020,세탁소,2
201810,1715,회나무로13길,CS200019,여관업,1
201810,1715,회나무로13길,CS200017,네일숍,1
201810,1715,회나무로13길,CS200016,미용실,7
201810,1715,회나무로13길,CS200010,노래방,1
201810,1715,회나무로13길,CS200009,인테리어,6
201810,1715,회나무로13길,CS200008,부동산중개업,14
201810,1715,회나무로13길,CS200007,보육시설,2
201810,1715,회나무로13길,CS200005,한의원,2
201810,1715,회나무로13길,CS200003,예체능학원,1
201810,1715,회나무로13길,CS200001,입시보습학원,1
201810,1715,회나무로13길,CS100010,호프간이주점,5
201810,1715,회나무로13길,CS100009,커피음료,10
201810,1715,회나무로13길,CS100008,제과점,0
201810,1715,회나무로13길,CS100006,패스트푸드점,1
201810,1715,회나무로13길,CS100005,분식집,2
201810,1715,회나무로13길,CS100004,양식집,16
201810,1715,회나무로13길,CS100003,일식집,1
201810,1715,회나무로13길,CS100001,한식음식점,1
201810,1714,회기로29길,CS300011,화장품,3
201810,1714,회기로29길,CS300010,문구점,1
201810,1714,회기로29길,CS300009,약국,2
201810,1714,회기로29길,CS300007,의류점,4
201810,1714,회기로29길,CS300004,휴대폰,5
201810,1714,회기로29길,CS300002,편의점,0
201810,1714,회기로29길,CS300001,슈퍼마켓,3
201810,1714,회기로29길,CS200020,세탁소,1
201810,1714,회기로29길,CS200019,여관업,6
201810,1714,회기로29길,CS200018,피부관리실,2
201810,1714,회기로29길,CS200017,네일숍,2
201810,1714,회기로29길,CS200016,미용실,7
201810,1714,회기로29길,CS200014,헬스클럽,2
201810,1714,회기로29길,CS200010,노래방,3
201810,1714,회기로29길,CS200009,인테리어,2
201810,1714,회기로29길,CS200008,부동산중개업,10
201810,1714,회기로29길,CS200007,보육시설,1
201810,1714,회기로29길,CS200006,일반의원,3
201810,1714,회기로29길,CS200005,한의원,1
201810,1714,회기로29길,CS200004,치과의원,1
201810,1714,회기로29길,CS200003,예체능학원,5
201810,1714,회기로29길,CS200002,외국어학원,3
201810,1714,회기로29길,CS200001,입시보습학원,3
201810,1714,회기로29길,CS100010,호프간이주점,2
201810,1714,회기로29길,CS100009,커피음료,5
201810,1714,회기로29길,CS100008,제과점,3
201810,1714,회기로29길,CS100007,치킨집,3
201810,1714,회기로29길,CS100006,패스트푸드점,1
201810,1714,회기로29길,CS100005,분식집,2
201810,1714,회기로29길,CS100004,양식집,2
201810,1714,회기로29길,CS100003,일식집,0
201810,1714,회기로29길,CS100002,중국집,3
201810,1714,회기로29길,CS100001,한식음식점,1
201810,1713,회기로28길,CS300010,문구점,2
201810,1713,회기로28길,CS300008,패션잡화,2
201810,1713,회기로28길,CS300007,의류점,1
201810,1713,회기로28길,CS300005,정육점,1
201810,1713,회기로28길,CS300004,휴대폰,2
201810,1713,회기로28길,CS300002,편의점,0
201810,1713,회기로28길,CS200021,자동차수리,1
201810,1713,회기로28길,CS200020,세탁소,1
201810,1713,회기로28길,CS200019,여관업,5
201810,1713,회기로28길,CS200016,미용실,2
201810,1713,회기로28길,CS200013,골프연습장,1
201810,1713,회기로28길,CS200012,당구장,2
201810,1713,회기로28길,CS200011,PC방,3
201810,1713,회기로28길,CS200010,노래방,5
201810,1713,회기로28길,CS200008,부동산중개업,3
201810,1713,회기로28길,CS200003,예체능학원,1
201810,1713,회기로28길,CS200001,입시보습학원,1
201810,1713,회기로28길,CS100010,호프간이주점,13
201810,1713,회기로28길,CS100009,커피음료,1
201810,1713,회기로28길,CS100008,제과점,1
201810,1713,회기로28길,CS100007,치킨집,1
201810,1713,회기로28길,CS100006,패스트푸드점,0
201810,1713,회기로28길,CS100004,양식집,0
201810,1713,회기로28길,CS100003,일식집,2
201810,1713,회기로28길,CS100002,중국집,0
201810,1713,회기로28길,CS100001,한식음식점,2
201810,1712,회기로26길,CS300008,패션잡화,1
201810,1712,회기로26길,CS300007,의류점,2
201810,1712,회기로26길,CS300006,과일채소,1
201810,1712,회기로26길,CS300004,휴대폰,1
201810,1712,회기로26길,CS300002,편의점,0
201810,1712,회기로26길,CS200019,여관업,1
201810,1712,회기로26길,CS200016,미용실,2
201810,1712,회기로26길,CS200003,예체능학원,4
201810,1712,회기로26길,CS200001,입시보습학원,1
201810,1712,회기로26길,CS100010,호프간이주점,1
201810,1712,회기로26길,CS100009,커피음료,2
201810,1712,회기로26길,CS100008,제과점,1
201810,1712,회기로26길,CS100006,패스트푸드점,0
201810,1712,회기로26길,CS100004,양식집,3
201810,1712,회기로26길,CS100002,중국집,1
201810,1711,회기로23길,CS300011,화장품,0
201810,1711,회기로23길,CS300010,문구점,1
201810,1711,회기로23길,CS300009,약국,2
201810,1711,회기로23길,CS300008,패션잡화,5
201810,1711,회기로23길,CS300007,의류점,9
201810,1711,회기로23길,CS300004,휴대폰,2
201810,1711,회기로23길,CS300003,컴퓨터판매수리,1
201810,1711,회기로23길,CS300002,편의점,0
201810,1711,회기로23길,CS200020,세탁소,2
201810,1711,회기로23길,CS200019,여관업,1
201810,1711,회기로23길,CS200018,피부관리실,2
201810,1711,회기로23길,CS200017,네일숍,2
201810,1711,회기로23길,CS200016,미용실,5
201810,1711,회기로23길,CS200014,헬스클럽,2
201810,1711,회기로23길,CS200013,골프연습장,1
201810,1711,회기로23길,CS200012,당구장,1
201810,1711,회기로23길,CS200010,노래방,1
201810,1711,회기로23길,CS200009,인테리어,2
201810,1711,회기로23길,CS200008,부동산중개업,4
201810,1711,회기로23길,CS200007,보육시설,3
201810,1711,회기로23길,CS200003,예체능학원,2
201810,1711,회기로23길,CS200001,입시보습학원,1
201810,1711,회기로23길,CS100010,호프간이주점,6
201810,1711,회기로23길,CS100009,커피음료,8
201810,1711,회기로23길,CS100008,제과점,2
201810,1711,회기로23길,CS100007,치킨집,0
201810,1711,회기로23길,CS100006,패스트푸드점,1
201810,1711,회기로23길,CS100005,분식집,3
201810,1711,회기로23길,CS100004,양식집,4
201810,1711,회기로23길,CS100003,일식집,1
201810,1711,회기로23길,CS100002,중국집,3
201810,1710,회기로21길,CS300011,화장품,1
201810,1710,회기로21길,CS300008,패션잡화,4
201810,1710,회기로21길,CS300007,의류점,10
201810,1710,회기로21길,CS300005,정육점,1
201810,1710,회기로21길,CS300004,휴대폰,3
201810,1710,회기로21길,CS300002,편의점,0
201810,1710,회기로21길,CS300001,슈퍼마켓,1
201810,1710,회기로21길,CS200020,세탁소,1
201810,1710,회기로21길,CS200018,피부관리실,1
201810,1710,회기로21길,CS200017,네일숍,1
201810,1710,회기로21길,CS200016,미용실,2
201810,1710,회기로21길,CS200014,헬스클럽,1
201810,1710,회기로21길,CS200012,당구장,1
201810,1710,회기로21길,CS200010,노래방,3
201810,1710,회기로21길,CS200009,인테리어,1
201810,1710,회기로21길,CS200008,부동산중개업,3
201810,1710,회기로21길,CS200003,예체능학원,2
201810,1710,회기로21길,CS100010,호프간이주점,12
201810,1710,회기로21길,CS100009,커피음료,11
201810,1710,회기로21길,CS100008,제과점,2
201810,1710,회기로21길,CS100006,패스트푸드점,1
201810,1710,회기로21길,CS100005,분식집,3
201810,1710,회기로21길,CS100004,양식집,5
201810,1710,회기로21길,CS100002,중국집,3
201810,1710,회기로21길,CS100001,한식음식점,1
201810,1709,황물로3길,CS300010,문구점,2
201810,1709,황물로3길,CS300008,패션잡화,3
201810,1709,황물로3길,CS300007,의류점,2
201810,1709,황물로3길,CS300004,휴대폰,1
201810,1709,황물로3길,CS300003,컴퓨터판매수리,2
201810,1709,황물로3길,CS300002,편의점,0
201810,1709,황물로3길,CS300001,슈퍼마켓,9
201810,1709,황물로3길,CS200021,자동차수리,6
201810,1709,황물로3길,CS200020,세탁소,5
201810,1709,황물로3길,CS200019,여관업,1
201810,1709,황물로3길,CS200018,피부관리실,2
201810,1709,황물로3길,CS200017,네일숍,1
201810,1709,황물로3길,CS200016,미용실,7
201810,1709,황물로3길,CS200014,헬스클럽,1
201810,1709,황물로3길,CS200012,당구장,1
201810,1709,황물로3길,CS200010,노래방,3
201810,1709,황물로3길,CS200009,인테리어,6
201810,1709,황물로3길,CS200008,부동산중개업,11
201810,1709,황물로3길,CS200007,보육시설,3
201810,1709,황물로3길,CS200004,치과의원,1
201810,1709,황물로3길,CS200003,예체능학원,6
201810,1709,황물로3길,CS200001,입시보습학원,3
201810,1709,황물로3길,CS100009,커피음료,2
201810,1709,황물로3길,CS100008,제과점,1
201810,1709,황물로3길,CS100005,분식집,3
201810,1709,황물로3길,CS100003,일식집,1
201810,1708,황물로15길,CS300011,화장품,2
201810,1708,황물로15길,CS300010,문구점,1
201810,1708,황물로15길,CS300009,약국,1
201810,1708,황물로15길,CS300008,패션잡화,1
201810,1708,황물로15길,CS300007,의류점,3
201810,1708,황물로15길,CS300005,정육점,2
201810,1708,황물로15길,CS300004,휴대폰,1
201810,1708,황물로15길,CS300002,편의점,0
201810,1708,황물로15길,CS300001,슈퍼마켓,2
201810,1708,황물로15길,CS200021,자동차수리,22
201810,1708,황물로15길,CS200016,미용실,3
201810,1708,황물로15길,CS200013,골프연습장,1
201810,1708,황물로15길,CS200011,PC방,2
201810,1708,황물로15길,CS200010,노래방,4
201810,1708,황물로15길,CS200009,인테리어,5
201810,1708,황물로15길,CS200008,부동산중개업,4
201810,1708,황물로15길,CS200006,일반의원,2
201810,1708,황물로15길,CS200004,치과의원,2
